,ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
7133,409887D,2023/03/07 10:00:00+00,300 WASHINGTON ST W,MISC,Second Notice,Tuesday,10,43.0497,-76.15569,1,25
7134,408688D,2023/03/06 14:03:00+00,800 LANCASTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,14,43.036473,-76.123268,1,60
7135,410743D,2023/03/05 21:00:00+00,900 LANCASTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,21,43.0341179,-76.12323248867946,1,60
7136,410744D,2023/03/05 21:00:00+00,800 LANCASTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Sunday,21,43.036473,-76.123268,1,60
7137,408689D,2023/03/06 02:04:00+00,800 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,2,43.036339,-76.125755,1,60
7138,408690D,2023/03/06 14:04:00+00,800 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,14,43.036339,-76.125755,1,60
7139,408691D,2023/03/06 14:05:00+00,700 LIVINGSTON AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,14,43.037905,-76.127188,1,25
7140,408692D,2023/03/06 14:05:00+00,700 LIVINGSTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,14,43.037905,-76.127188,1,60
7141,408694D,2023/03/06 14:10:00+00,700 LIVINGSTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,14,43.037905,-76.127188,1,60
7142,408693D,2023/03/06 14:10:00+00,700 LIVINGSTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,14,43.037905,-76.127188,1,60
7143,391337D,2023/03/08 18:38:00+00,400 SALINA ST S,NO STANDING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,18,43.0466087,-76.1527955,1,25
7144,391338D,2023/03/08 18:40:00+00,400 SALINA ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,18,43.0466087,-76.1527955,1,25
7145,409888D,2023/03/07 10:23:00+00,300 SALINA ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,10,43.048561,-76.152329,1,25
7146,409894D,2023/03/07 10:38:00+00,900 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,10,43.0425427,-76.1441895,1,60
7147,408700D,2023/03/06 14:14:00+00,1200 MADISON ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Second Notice,Monday,14,43.045221,-76.128835,1,25
7148,408701D,2023/03/06 14:15:00+00,1200 MADISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,14,43.045221,-76.128835,1,25
7149,410746D,2023/03/05 21:08:00+00,900 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,21,43.0340951,-76.1243649,1,60
7150,408786D,2023/03/06 19:17:00+00,200 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,19,43.0451487,-76.130829,1,60
7151,408787D,2023/03/06 19:27:00+00,200 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,19,43.0451487,-76.130829,1,60
7152,408796D,2023/03/06 19:57:00+00,100 JUDSON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,19,43.0406743,-76.1218189,1,60
7153,410751D,2023/03/05 21:31:00+00,800 WALNUT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Sunday,21,43.0421053,-76.1324459,1,25
7154,410750D,2023/03/05 21:31:00+00,800 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,21,43.0421053,-76.1324459,1,60
7155,410752D,2023/03/05 21:34:00+00,800 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,21,43.0421053,-76.1324459,1,60
7156,410757D,2023/03/05 21:45:00+00,700 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Sunday,21,43.04403,-76.132275,1,60
7157,410754D,2023/03/05 21:39:00+00,700 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,21,43.04403,-76.132275,1,60
7158,410755D,2023/03/05 21:04:00+00,700 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,21,43.04403,-76.132275,1,60
7159,410756D,2023/03/05 21:40:00+00,700 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,21,43.04403,-76.132275,1,60
7160,410758D,2023/03/05 21:47:00+00,700 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,21,43.04403,-76.132275,1,60
7161,410759D,2023/03/05 21:41:00+00,700 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Sunday,21,43.04403,-76.132275,1,60
7162,409850D,2023/03/09 09:34:00+00,100 BURNET AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,9,43.052202,-76.147976,1,60
7163,410760D,2023/03/05 21:50:00+00,700 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Sunday,21,43.04403,-76.132275,1,60
7164,409852D,2023/03/09 09:40:00+00,100 WAYNE ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,9,43.0541216,-76.1421976,1,25
7165,409851D,2023/03/09 09:37:00+00,100 BURNET AVE,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Thursday,9,43.052202,-76.147976,1,25
7166,409860D,2023/03/09 10:17:00+00,100 JOHN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,10,43.061265,-76.149216,1,60
7167,391238D,2023/03/08 06:28:00+00,400 BOYDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,6,43.0610818,-76.1219148,1,60
7168,394841D,2023/03/08 06:38:00+00,100 ELDORADO ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,6,43.063417,-76.122402,1,60
7169,391239D,2023/03/08 06:29:00+00,400 BOYDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,6,43.0610818,-76.1219148,1,60
7170,23501614,2023/03/15 09:19:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,9,43.045248,-76.134196,1,60
7171,23501613,2023/03/15 09:16:00+00,500 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,9,43.0465308,-76.1323599,1,60
7172,415926D,2023/03/08 09:01:00+00,700 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Wednesday,9,43.0424911,-76.1368164,1,25
7173,415927D,2023/03/06 09:06:00+00,800 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,9,43.04007083343953,-76.13670371296793,1,25
7174,415929D,2023/03/06 09:10:00+00,100 MARSHALL ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,9,43.041511,-76.13648,1,25
7175,415928D,2023/03/06 09:07:00+00,800 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,9,43.04007083343953,-76.13670371296793,1,25
7176,230100937,2023/03/15 09:33:00+00,400 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Wednesday,9,43.046942,-76.149107,1,100
7177,415930D,2023/03/08 09:13:00+00,100 MARSHALL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,9,43.041511,-76.13648,1,25
7178,23501615,2023/03/15 09:27:00+00,100 COMSTOCK PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,9,43.046212,-76.130566,1,60
7179,230100938,2023/03/15 09:34:00+00,400 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Issued,Wednesday,9,43.046942,-76.149107,1,25
7180,230100939,2023/03/15 09:35:00+00,400 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Second Notice,Wednesday,9,43.046942,-76.149107,1,25
7181,230100940,2023/03/15 09:40:00+00,600 STATE ST S,NO PERMIT/ALL TIMES CO15-365,Second Notice,Wednesday,9,43.0415743,-76.1723785,1,25
7182,23501617,2023/03/15 09:41:00+00,800 LANCASTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,9,43.036473,-76.123268,1,60
7183,415935D,2023/03/06 09:40:00+00,600 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,9,43.044079,-76.136703,1,25
7184,23501618,2023/03/15 09:45:00+00,700 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,9,43.038331,-76.1207114,1,60
7185,230100941,2023/03/15 09:49:00+00,500 MONTGOMERY ST,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Wednesday,9,43.0380871,-76.1486963,1,25
7186,23501619,2023/03/15 09:46:00+00,700 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.038331,-76.1207114,1,60
7187,23501620,2023/03/15 09:49:00+00,800 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,9,43.03650915,-76.12054507283808,1,60
7188,23501621,2023/03/15 09:49:00+00,800 MARYLAND AVE,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Second Notice,Wednesday,9,43.03650915,-76.12054507283808,1,60
7189,23501622,2023/03/15 09:54:00+00,100 JUDSON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,9,43.0406743,-76.1218189,1,60
7190,230100943,2023/03/15 10:02:00+00,400 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,10,43.046903,-76.150912,1,25
7191,230100944,2023/03/15 10:02:00+00,400 WARREN ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Wednesday,10,43.046903,-76.150912,1,25
7192,415295D,2023/02/23 13:45:00+00,400 ULSTER ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,13,43.048615,-76.184425,1,25
7193,415296D,2023/02/23 13:45:00+00,400 ULSTER ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Thursday,13,43.048615,-76.184425,1,60
7194,231301267,2023/03/15 10:06:00+00,900 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,10,43.0425427,-76.1441895,1,60
7195,231301266,2023/03/15 10:06:00+00,900 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,10,43.0425427,-76.1441895,1,60
7196,23501629,2023/03/15 10:16:00+00,200 LEXINGTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.047029,-76.121232,1,60
7197,415297D,2023/02/23 13:49:00+00,400 ULSTER ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,13,43.048615,-76.184425,1,60
7198,415298D,2023/02/23 13:53:00+00,400 ULSTER ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,13,43.048615,-76.184425,1,25
7199,415299D,2023/02/23 13:58:00+00,400 ULSTER ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,13,43.048615,-76.184425,1,60
7200,231301269,2023/03/15 10:25:00+00,200 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,10,43.0531245,-76.1436109,1,60
7201,231301268,2023/03/15 10:23:00+00,100 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,10,43.053566,-76.141259,1,60
7202,231301270,2023/03/15 10:28:00+00,200 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,10,43.0531245,-76.1436109,1,60
7203,408626D,2023/02/23 13:51:00+00,400 ULSTER ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,13,43.048615,-76.184425,1,60
7204,408628D,2023/02/23 14:01:00+00,400 ULSTER ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,14,43.048615,-76.184425,1,60
7205,408630D,2023/02/23 14:01:00+00,400 ULSTER ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,14,43.048615,-76.184425,1,25
7206,376779D,2023/02/23 20:00:00+00,800 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,20,43.036339,-76.125755,1,60
7207,376781D,2023/02/23 20:05:00+00,700 LIVINGSTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,20,43.037905,-76.127188,1,60
7208,376783D,2023/02/23 21:10:00+00,100 REDFIELD PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,21,43.037424,-76.123079,1,60
7209,396439D,2023/02/23 01:34:00+00,400 BOYDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,1,43.0610818,-76.1219148,1,60
7210,409858D,2023/03/09 10:10:00+00,200 ASH ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.059282,-76.151955,1,25
7211,415293D,2023/02/23 10:47:00+00,100 HERBST AVE,LEFT WHEELS TO CURB/ALL CO15-301,Second Notice,Thursday,10,43.058963,-76.124309,1,25
7212,415937D,2023/03/06 09:44:00+00,900 HARRISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,9,43.044117,-76.136422,1,25
7213,415938D,2023/03/06 09:53:00+00,400 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,9,43.046742,-76.136672,1,25
7214,415936D,2023/03/06 09:41:00+00,600 CROUSE AVE S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Monday,9,43.044079,-76.136703,1,25
7215,415939D,2023/03/06 09:55:00+00,400 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,9,43.046742,-76.136672,1,25
7216,230100946,2023/03/15 10:56:00+00,400 GENESEE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Wednesday,10,43.047958,-76.147246,1,25
7217,230100948,2023/03/15 11:09:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,11,43.0482461,-76.1495403,1,25
7218,230100949,2023/03/15 11:11:00+00,300 MONTGOMERY ST,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,Wednesday,11,43.0482461,-76.1495403,1,60
7219,230100947,2023/03/15 11:01:00+00,300 ONONDAGA ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,11,43.047056,-76.148524,1,25
7220,415942D,2023/03/06 10:14:00+00,300 FORMAN AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.048391,-76.140049,1,25
7221,415943D,2023/03/06 10:16:00+00,300 FORMAN AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.048391,-76.140049,1,25
7222,415944D,2023/03/06 10:21:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,10,43.04846,-76.141996,1,60
7223,415945D,2023/03/06 10:23:00+00,700 FAYETTE ST E,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,Monday,10,43.04846,-76.141996,1,25
7224,415947D,2023/03/06 10:57:00+00,300 WAVERLY AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
7225,415946D,2023/03/06 10:40:00+00,100 MARSHALL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.041511,-76.13648,1,25
7226,415940D,2023/03/06 10:07:00+00,900 FAYETTE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,10,43.0484055,-76.1374615,1,25
7227,415948D,2023/03/07 09:00:00+00,700 IRVING AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,9,43.0424791,-76.1383985,1,25
7228,415949D,2023/03/07 21:03:00+00,700 IRVING AVE,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,21,43.0424791,-76.1383985,1,25
7229,415951D,2023/03/07 09:08:00+00,800 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,9,43.04007083343953,-76.13670371296793,1,25
7230,415953D,2023/03/07 09:16:00+00,700 CROUSE AVE S,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,9,43.0424911,-76.1368164,1,25
7231,415952D,2023/03/07 09:14:00+00,700 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,9,43.0424911,-76.1368164,1,25
7232,415955D,2023/03/07 09:18:00+00,700 CROUSE AVE S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Second Notice,Tuesday,9,43.0424911,-76.1368164,1,25
7233,410961D,2023/02/23 22:57:00+00,100 WAYNE ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,22,43.0541216,-76.1421976,1,25
7234,415957D,2023/03/07 09:21:00+00,700 CROUSE AVE S,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,9,43.0424911,-76.1368164,1,25
7235,410963D,2023/02/23 23:08:00+00,300 GREEN ST,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Second Notice,Thursday,23,43.055433,-76.137463,1,60
7236,410962D,2023/02/23 23:01:00+00,100 WAYNE ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,23,43.0541216,-76.1421976,1,25
7237,415958D,2023/03/07 09:22:00+00,700 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,9,43.0424911,-76.1368164,1,25
7238,415960D,2023/03/07 09:25:00+00,700 CROUSE AVE S,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,9,43.0424911,-76.1368164,1,25
7239,415959D,2023/03/07 09:23:00+00,700 CROUSE AVE S,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,9,43.0424911,-76.1368164,1,25
7240,409932D,2023/03/09 13:55:00+00,300 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Thursday,13,43.0497,-76.15569,1,25
7241,396631D,2023/02/23 22:30:00+00,100 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,22,43.053566,-76.141259,1,60
7242,392841D,2023/03/07 09:30:00+00,100 MARSHALL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,9,43.041511,-76.13648,1,25
7243,396632D,2023/02/23 22:35:00+00,100 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,22,43.053566,-76.141259,1,60
7244,396633D,2023/02/23 22:37:00+00,100 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,22,43.053566,-76.141259,1,60
7245,392842D,2023/03/07 09:38:00+00,600 CROUSE AVE S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Second Notice,Tuesday,9,43.044079,-76.136703,1,25
7246,392844D,2023/03/07 09:53:00+00,400 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Tuesday,9,43.046742,-76.136672,1,25
7247,392846D,2023/03/07 10:05:00+00,700 FAYETTE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,10,43.04846,-76.141996,1,25
7248,392847D,2023/03/07 10:25:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Tuesday,10,43.0424911,-76.1368164,1,25
7249,392848D,2023/03/07 10:34:00+00,700 IRVING AVE,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,10,43.0424791,-76.1383985,1,25
7250,396637D,2023/02/23 23:01:00+00,100 WAYNE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Thursday,23,43.0541216,-76.1421976,1,60
7251,396636D,2023/02/23 22:56:00+00,100 WAYNE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Thursday,22,43.0541216,-76.1421976,1,60
7252,396638D,2023/02/23 23:08:00+00,300 GREEN ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,23,43.055433,-76.137463,1,25
7253,392850D,2023/03/07 10:46:00+00,100 MARSHALL ST,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Tuesday,10,43.041511,-76.13648,1,25
7254,392851D,2023/03/07 10:48:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Tuesday,10,43.041511,-76.13648,1,25
7255,392852D,2023/03/07 10:50:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Tuesday,10,43.041511,-76.13648,1,25
7256,409921D,2023/03/09 11:33:00+00,200 PROSPECT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,11,43.054776,-76.148399,1,25
7257,409922D,2023/03/09 11:35:00+00,200 PROSPECT AVE,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Thursday,11,43.054776,-76.148399,1,100
7258,392855D,2023/03/07 10:58:00+00,100 MARSHALL ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Second Notice,Tuesday,10,43.041511,-76.13648,1,25
7259,392856D,2023/03/07 10:59:00+00,100 MARSHALL ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Tuesday,10,43.041511,-76.13648,1,100
7260,392853D,2023/03/07 10:52:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Tuesday,10,43.041511,-76.13648,1,25
7261,392854D,2023/03/07 10:54:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Tuesday,10,43.041511,-76.13648,1,25
7262,392857D,2023/03/07 11:01:00+00,100 MARSHALL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,11,43.041511,-76.13648,1,25
7263,392858D,2023/03/07 11:08:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Tuesday,11,43.0424911,-76.1368164,1,25
7264,23501637,2023/03/16 09:17:00+00,1200 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.045221,-76.128835,1,25
7265,23501639,2023/03/16 09:25:00+00,100 CLARENDON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.037894,-76.128155,1,25
7266,231501784,2023/03/16 09:30:00+00,100 WAYNE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Thursday,9,43.0541216,-76.1421976,1,60
7267,23501640,2023/03/16 09:27:00+00,100 CLARENDON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,9,43.037894,-76.128155,1,25
7268,23501641,2023/03/16 09:33:00+00,700 LIVINGSTON AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Thursday,9,43.037905,-76.127188,1,25
7269,230100951,2023/03/16 09:40:00+00,400 MONTGOMERY ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.046942,-76.149107,1,25
7270,409924D,2023/03/09 13:30:00+00,200 GENESEE ST W,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Thursday,13,43.0515633,-76.1536655,1,25
7271,23501642,2023/03/16 09:42:00+00,700 SUMNER AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,9,43.037936650000006,-76.12608987597199,1,25
7272,409925D,2023/03/09 13:32:00+00,200 GENESEE ST W,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,13,43.0515633,-76.1536655,1,25
7273,230100952,2023/03/16 09:45:00+00,600 STATE ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.0415743,-76.1723785,1,25
7274,230100953,2023/03/16 09:45:00+00,600 STATE ST S,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,9,43.0415743,-76.1723785,1,25
7275,409926D,2023/03/09 13:37:00+00,200 GENESEE ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,13,43.0515633,-76.1536655,1,25
7276,23501643,2023/03/16 09:48:00+00,900 ACKERMAN AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,9,43.0340951,-76.1243649,1,25
7277,230100954,2023/03/16 09:50:00+00,200 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.045396,-76.148647,1,25
7278,231501789,2023/03/16 09:51:00+00,200 PROSPECT AVE,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,Thursday,9,43.054776,-76.148399,1,25
7279,231501787,2023/03/16 09:49:00+00,200 PROSPECT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,9,43.054776,-76.148399,1,25
7280,231501788,2023/03/16 09:50:00+00,200 PROSPECT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,9,43.054776,-76.148399,1,25
7281,230901020,2023/03/16 09:51:00+00,300 MONTGOMERY ST,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,9,43.0482461,-76.1495403,1,25
7282,230901021,2023/03/16 09:51:00+00,300 MONTGOMERY ST,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Issued,Thursday,9,43.0482461,-76.1495403,1,60
7283,231501790,2023/03/16 09:52:00+00,200 PROSPECT AVE,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Thursday,9,43.054776,-76.148399,1,100
7284,231501791,2023/03/16 09:52:00+00,200 PROSPECT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.054776,-76.148399,1,25
7285,230100955,2023/03/16 09:52:00+00,200 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.045396,-76.148647,1,25
7286,230901022,2023/03/16 09:55:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,9,43.0482461,-76.1495403,1,25
7287,230100956,2023/03/16 09:57:00+00,700 STATE ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,0.0,0.0,1,25
